match_id,puuid,championId,championName,teamId,teamPosition,individualPosition,win
NA1_5514384812,j-Ae53OSBraYMW_sTZgMpjUkvav9vfh41_ztpLHNZds0xpAd_l6X7TB3fywxbRNgaK22Okeb_HH99Q,111,Nautilus,200,UTILITY,UTILITY,False
NA1_5503224177,GUO-OovcyMEpSeArdWEi1APFvH70-Qvp-VKKkBo-u-y7qQ23xeS8ylbqi56J0rl-ct8ngyHuoy5vCg,78,Poppy,100,UTILITY,UTILITY,True
NA1_5503224177,Tr3savqA0j24i2V6EIODH_K7PTgdQSLmEoJl3hZjvhSsvlRMmpwR-_QXJKgGlVbBAwwUcQsFY8BH9Q,526,Rell,200,UTILITY,UTILITY,False
NA1_5503180403,JRAAiD5-Y9i3njWA4Tfm9Gc83xkJOYNuB1Cxsvqf0G7QvqEgAcfj4W2Bzo0I0cA0U3j5zVgcHXgj5w,44,Taric,100,UTILITY,UTILITY,False
NA1_5503180403,hSjaot2ELT6aEsgaPOZ48qlTTXAV3f6FWkqOUaA_T7UdMF_Ix7cSLs7BaV5L3vO6Nta4vsP2gB2LfA,201,Braum,200,UTILITY,UTILITY,True
NA1_5470733753,wukCbbCnnSAjRDeWkG6rWj_7GzuktsBddKTfSZBkikPZf3jLFpHX-B6WiFlMIc22naOB174ARzqYqA,89,Leona,100,UTILITY,UTILITY,True
NA1_5470733753,pnEertzantEdsnIBjDVTNZ-uWc_vDb14d4yo96iGAmJph3kDQUWo0vjypchZkMM-7hkBk3Z1fcYQDg,115,Ziggs,200,UTILITY,UTILITY,False
NA1_5470709010,FHBCeAOLlDRFfaMsFdgVa8Lz7yEnRlk3YWNYc9idA5VzvnZ5kp4afbQLN-1vJwtWONAHY-fl63Ssbw,235,Senna,100,UTILITY,UTILITY,False
NA1_5470709010,TEarjh05qdteRrjUcQ0qffPGVU2hD33Zls9WQWV6MyxinQvAs32lguUun-Ldm7iRWvGWw1_6sjpeBg,37,Sona,200,UTILITY,UTILITY,True
NA1_5470605726,AfKm3dCjdnVt1kwX8TOpN2fSzGVBcDxU05zGuCmtkP890Jz9QkBR5MHRd15qhMBfrzgrIyqlE1hY9w,902,Milio,100,UTILITY,UTILITY,True
NA1_5470605726,hKePCGS1L048vewFhrjfA6KykjgWg1qQIKjd94jWElFlQfWzUvoyX22t9IfUwu5DChR8wruhvQAsPg,99,Lux,200,UTILITY,UTILITY,False
NA1_5470603741,2ZMmLVMDHu2djKJDZllq5gywzd5LO9p9RHio8tmsU1hfUpMUcstmRU89tnHY2hPS61q2sWee8ckxeA,99,Lux,100,UTILITY,UTILITY,True
NA1_5470603741,hKePCGS1L048vewFhrjfA6KykjgWg1qQIKjd94jWElFlQfWzUvoyX22t9IfUwu5DChR8wruhvQAsPg,40,Janna,200,UTILITY,UTILITY,False
NA1_5470588655,w30HAIdafu0p9ozcY6ep4mFDFHU7Hw-5Gk8_W5JtJajBVKfTjyvhqCMilOcM5VKwAmPz01EmZ_8E5Q,90,Malzahar,100,UTILITY,UTILITY,False
NA1_5470588655,2ZMmLVMDHu2djKJDZllq5gywzd5LO9p9RHio8tmsU1hfUpMUcstmRU89tnHY2hPS61q2sWee8ckxeA,99,Lux,200,UTILITY,UTILITY,True
NA1_5436670995,qCQGerknqPqgzo1neScJviXFcOilwl2SL1Xxcecr8zl5KLtJS5H5uhNPr6RjxVoBplh_G8PgL8FVCQ,201,Braum,100,UTILITY,UTILITY,False
NA1_5436670995,SP2KQP5c2IOIv8cx8EPsEwW1ZDiorE8hXTs8cb-co1SIqeNXG8n0_67E0jBQt5NUDDfcaYn1gHFpmw,161,Velkoz,200,UTILITY,UTILITY,True
NA1_5436619252,1o5FPLS54x3xQ11BbT03Jp5CJVu7tUZeT-_QAaoB6JrsB8Zjh7GfY4p1LktXel4_SCPbcCvPhyNAZg,63,Brand,100,UTILITY,UTILITY,True
NA1_5436619252,ZXiVAFZVrPSssNDVRB2L84EBw4MA6iJwumZLSmAo2juAOkWXzc79EvBth5P4h8X8ORPkZQiTtzAR8A,111,Nautilus,200,UTILITY,UTILITY,False
NA1_5436606394,G5AwWL5hMThjyCa7qWOzZ6dCnqTaQTa0tYSXe1-_KmmzkCZj49I0uLrPOs0O0hTXWIxXUtGiP86c6g,89,Leona,100,UTILITY,UTILITY,True
NA1_5436606394,uqDEczLolArZKZ7mR3E-q67F8CMiscLJQD2Ow21c127GxVmO118HYXm4crvtuIrP4A8V92J4MTgYwA,902,Milio,200,UTILITY,UTILITY,False
NA1_5436596930,uqDEczLolArZKZ7mR3E-q67F8CMiscLJQD2Ow21c127GxVmO118HYXm4crvtuIrP4A8V92J4MTgYwA,902,Milio,200,UTILITY,UTILITY,True
NA1_5435366249,msDwjhIZA1ijwRpG1LYWsBpjXWNb40_bKbIEVeC3YcFDTeRR4nkBJ8m9Cd1cHcwNScMPSYz_IspWKw,147,Seraphine,100,UTILITY,UTILITY,True
NA1_5435366249,uqDEczLolArZKZ7mR3E-q67F8CMiscLJQD2Ow21c127GxVmO118HYXm4crvtuIrP4A8V92J4MTgYwA,25,Morgana,200,UTILITY,UTILITY,False
NA1_5554693852,CbcPqb4S5zcjycM4_pu4m5IDWEA71fiJlq-e07uhujXS9mib4cVkIYvmou8KoiYt-yiVXdAPQm1YUg,267,Nami,100,UTILITY,UTILITY,True
NA1_5554693852,EUi3afaEJBZNjZderaXn0JDnyxhGs2FT7LznlFDM3j23b8ttzAWfF-YFRy9tqbCu4-2R7N9zmNWPFg,147,Seraphine,200,UTILITY,UTILITY,False
NA1_5554064263,AbkfAq_2XDvwZ8xPSo4U1vf0FyWQMk72lTsImHrITTsxt9BKztDHscmkINfIaAmCKTNW871KQjsJgw,267,Nami,100,UTILITY,UTILITY,False
NA1_5554064263,p2WmgqY9rQ6VE-_rkhoTIk4pYgMgLB-B5InsQE_61B8zXSJX-jIehu8kToi4tf9PkXCmz-YOY8VsEw,904,Zaahen,200,UTILITY,UTILITY,True
NA1_5554062067,YgN2I3Db53JrsVxADET9EV96poBvvyGYudPgvNEpMynUDGdAKHmRNMfoDn6mhwbbJCXDyb7xJm4XSg,54,Malphite,100,UTILITY,UTILITY,False
NA1_5554062067,cQzg4pYDFQ4GQW0E9SXaWykEsknElQ7n9UpoCTe9n5t5dF_TyXg0im5YIBuo5M4uoy_lWpwnDNPYsw,99,Lux,200,UTILITY,UTILITY,True
NA1_5540056944,E-sRD0stdxEv0WV4Y8AIOaG80BoVS9KsdTrElfxYkCeL-gqAONLARWGb-PGbv7FkAPkH1AXeX3UsDQ,350,Yuumi,100,UTILITY,UTILITY,False
NA1_5540056944,p-Jtl-DIRma45i0qA4NQ-hQQIWlYac1mwAV4JKXfigUVd0hKcqmbRStiUYigMWe8KnjyizrPt85v_A,25,Morgana,200,UTILITY,UTILITY,True
NA1_5533997686,ulauGr8JrLfHMoAWjmfSFKGmOkg5IjFsj62ZwbJGo_ZHFHEM3pCyaLv6gxRyKjKEW3n2RH6a1hVB3Q,44,Taric,100,UTILITY,UTILITY,False
NA1_5533997686,bAfCAALK5zHlLYkYXodWWtsVjIZuhA2tJZ2FcOSZfdm23i-Oik-9JdJZOz3MHbF0wyEIo9gHsTzvgw,101,Xerath,200,UTILITY,UTILITY,True
NA1_5533386215,wwZ2ok4VxSIcQacyNrYrBVHJmiPICN51xMQR8fgN9deNQtc_KqARDVo-uvz_Wi-fxFGizUBTwXX8uQ,99,Lux,100,UTILITY,UTILITY,True
NA1_5533386215,Gf3N-G1_HftfDGJzDQY9xL5mnBAGhkQ26iMOhzdVsDY81HfJnzXL8g1boWDnrXooaA2ksWB6ovUB8Q,526,Rell,200,UTILITY,UTILITY,False
NA1_5529079918,wlB-1RN9WTJA1oe7c3iia6ilD62lCJowoGM2l1KOoyVawGqBbxH4_yVL16dk8BeCr7ay5GkdsQ9Y5A,54,Malphite,100,UTILITY,UTILITY,False
NA1_5529079918,GnV3GmEvKRsExI76pyBD65QyX4g4Wx4UARnvjM-Iw24QDriZgTHjsrfn-qZ_Gg8sXJsTTtxHoJ8ONA,80,Pantheon,200,UTILITY,UTILITY,True
NA1_5525791468,E4RwXyjWVwRHP7fkhsjXgvJpmxqcBjV8UoV58ry9bmYzAdfQJFgbLT3s4hyL2FcxzvgMUiXVDBO9Jw,800,Mel,100,UTILITY,UTILITY,False
NA1_5525791468,-bALv8JaNfgQJAW0mhjhv6WCr_5UY1GY0SG_AdwIXbgUivgxHWfE4gK3P8pL9QqjwhtbivGY9KOmNw,53,Blitzcrank,200,UTILITY,UTILITY,True
NA1_5525464262,Mpp8vseQTTi_mL3NQk-eA1_mk_Z1KSzf6wcku5xo2mcFPht27CNFdnWHK1xuzCPbhYG4Y8E2ejsnPw,115,Ziggs,100,UTILITY,UTILITY,True
NA1_5525464262,ZA1V6H1IPgMkKZoPMjCrUpL3WOjq6ug9GN4RywI9kdVaajf46Obz-gH9_TNrWJkA3J-hIDdxmOO2uQ,25,Morgana,200,UTILITY,UTILITY,False
NA1_5520914081,8TbSSGQRl-lf3GhmCVG_I7ZDjRvfZNmUQxA4zA-cVdGIzj0NKl_QhRSFXYHsEkjDv_avO2yjjI34iw,888,Renata,100,UTILITY,UTILITY,True
NA1_5520914081,PcbmgBEJ3gAC-mu8BSzhNPwOFLr9u16I9Ux9Y7sVLG8fr3V11YT_cXLHmcJi4Pjl__rEjXJHxfVZVA,235,Senna,200,UTILITY,UTILITY,False
NA1_5555150056,uq7KDq6apC1cW1ZXXLhZoMdxsT_OmE3wVDaKJZ822yCpu9bYlvKUsJjJnxZNSk4YDo6DCnifjquy2g,518,Neeko,100,UTILITY,UTILITY,False
NA1_5555150056,WpI-_IkHXZswzz2LKblbXZRPuKj9v4eeTPgOMRwwkWPrbEpO2Gm110EYvLzpt8KxWsFpw6P8BwdQcg,111,Nautilus,200,UTILITY,UTILITY,True
NA1_5555131191,68a_bposVoXTFtzuq0cInbdI8nc-fbPR-RZf2HBzVH1ke-WvFmPFncpLbWkxxd5kSA5HsJFsd7qEmA,37,Sona,100,UTILITY,UTILITY,False
NA1_5555131191,lNptfL58BL3QYUg8UUDDsXXD2FLFu6pMq36eRN-RBTp3_u9UHMU4sNLIriAh4C2VMnuiWOCpFr7aJQ,267,Nami,200,UTILITY,UTILITY,True
NA1_5553831680,1SZzKxswXXBbNdX_cGP5LSVwLCwN8_rpeJkxVKXLGXlWzKwx_4O05_qFtMEijhH4zqv7rQGbJZURDw,143,Zyra,100,UTILITY,UTILITY,True
NA1_5553831680,CWJZu3RoALPkejKxfsJBkWb5m8ugNcKa_g-KgCJpsXUaac1I891GeYEqe3xbF71YFrpnzudQHpCMiA,800,Mel,200,UTILITY,UTILITY,False
NA1_5551431574,FUEwJ__QSoDu3DXFa98VwKvYGiNO54ZeXNhQrbce6wA_qkj43X6iAWa5tGljBbUc8uk1oZtZdhMEJA,78,Poppy,100,UTILITY,UTILITY,False
NA1_5551431574,cnrwonQQsDruqtKdkztgx5dUl8wfwa65P2B-CnGw1xqd_cLa712olrpexNBG3m3NmTZo7HYJMWdj1Q,53,Blitzcrank,200,UTILITY,UTILITY,True
NA1_5551428223,-Iz6_rrior-A3LdqJmO8ekTkhJr_Img9jCmIneSURDK9CV-k-tLbjL-lUNZig6Vc4tfgIvx9rmtWAw,99,Lux,100,UTILITY,UTILITY,False
NA1_5551428223,svL2z06NfGTi3jXouapAI56k6ZkGxWCDn4oqoKasPvUs_eD0PMyPqXBO1XQ2o0Hk2Plq8tOX8v5LAA,147,Seraphine,200,UTILITY,UTILITY,True
NA1_5550699445,8h5RSettHX3la1Iu6fFiXhKvbFve2SQtbGkaligd0ml6-9VutvzlL5j8GcNvEyQ0YfmdPSgv444mkw,50,Swain,100,UTILITY,UTILITY,True
NA1_5550699445,1IR_3CyrXFyklOwUqFNs4W8hXR67euswGncN40XzTl3l8VOwtUJmcpaayG5_bovCCun0qCH9wlQReg,147,Seraphine,200,UTILITY,UTILITY,False
NA1_5550685626,tNt1L16PKTOJHuM_k7yWyKNdeyvP3SXwxLuNaNmrX7ynYhpz2af0LVRnG1HpTLp3teGQpqqKjnIEww,99,Lux,100,UTILITY,UTILITY,False
NA1_5550685626,LRELHgRUsxuWlRxdp-LyZgqqfHvGxXedOYXYzK63cNin2xzu5LPoEGc7mQXxFjU_y2K5V2UUQHEOlQ,147,Seraphine,200,UTILITY,UTILITY,True
NA1_5550361787,AnoAir997ykSUjaXR805lvzhSdAQTznn7kwZKo1eW_7AlDNV1yEFJO1DhFfpA4YhZkO0VLRAHb_coQ,111,Nautilus,100,UTILITY,UTILITY,True
NA1_5550361787,tixVsJ-eyWUSijOut-BVFOTRXGCemRk6x_kulYNZIiDek6Hq-oz7EoJCbBDX8KgAIHrnO7JO3Y1hLQ,50,Swain,200,UTILITY,UTILITY,False
NA1_5550341780,bdmKuy6EQjS0QArdVEbv7rgoPSqkxdJLeZJ1KSnwoQPsd_B7CsBtIYZ4wqZQK6zsZg0pMz4Qn3jLzQ,147,Seraphine,100,UTILITY,UTILITY,False
NA1_5550341780,eb6A2JAFutnlExqVikFDB1MhPg0Phdgrit61vMg3gLjf7hoW0XXnk4Nvwyp2-wXInG89W-uSnPt0fA,101,Xerath,200,UTILITY,UTILITY,True
NA1_5550207665,Jr1SlSvlD9En6Ne4EsxhPQynwTzEuV7OsZErdkuYbewteZARMzVGUONxnWr7PreRf4NKpWgBwCC0CA,350,Yuumi,100,UTILITY,UTILITY,True
NA1_5550207665,VVOGRGs3k4o1uC4hNcF9CQ27NLFVn1c7iqCmgBd23aBTccQvrBxWMHjqaiCvZAjhssQDaheg7rK0eg,53,Blitzcrank,200,UTILITY,UTILITY,False
NA1_5470836347,2lr15xsjMpYrIBlGhgpjliPEBQWIh559rEYT2pYb3YXR4JrubHBQDxxkeS8Yf_mBseAOsXaVRwd0kg,235,Senna,100,UTILITY,UTILITY,False
NA1_5470836347,io4d8PQMpLMJh2_4uW7LrZc28a3rX30ywRc541mtgE8bh5U1CpWBcj3yiPmNo3CudrA59sxAg05VRQ,111,Nautilus,200,UTILITY,UTILITY,True
NA1_5470795624,VQz8I_2_7IqaT3SeZLHuN-WwnKCyAL8bS9UtO6I6YwWLzF16kh_qL99y8lz2dEWz79LK-ldxAnSieg,432,Bard,100,UTILITY,UTILITY,True
NA1_5470795624,2lr15xsjMpYrIBlGhgpjliPEBQWIh559rEYT2pYb3YXR4JrubHBQDxxkeS8Yf_mBseAOsXaVRwd0kg,235,Senna,200,UTILITY,UTILITY,False
NA1_5469018474,2lr15xsjMpYrIBlGhgpjliPEBQWIh559rEYT2pYb3YXR4JrubHBQDxxkeS8Yf_mBseAOsXaVRwd0kg,99,Lux,100,UTILITY,UTILITY,False
NA1_5469018474,i5MNQ0rgXkOjVl9NWHueGJj8SMvNYn-tPFRR_-EQW0JfufLt4uftBlrQFWBp6IbLwQqSLip13c_VHA,235,Senna,200,UTILITY,UTILITY,True
NA1_5468963326,2lr15xsjMpYrIBlGhgpjliPEBQWIh559rEYT2pYb3YXR4JrubHBQDxxkeS8Yf_mBseAOsXaVRwd0kg,235,Senna,100,UTILITY,UTILITY,False
NA1_5468963326,wCJVfzkoqtwQMTUtWgcx3lotx8PzM8NOif-z5oBR0aV89IiLpV8_-vdWNAA9y9EON0ZjXhEK2vgxLg,89,Leona,200,UTILITY,UTILITY,True
NA1_5468932510,XjnCjmLXz9SxDAVq2auhmSwmTZCNHk1NjUAgX_h2x9nFeN_t0SZ8GbjxtquLMjZumn7uIt1AAxEfQQ,518,Neeko,100,UTILITY,UTILITY,False
NA1_5468932510,2lr15xsjMpYrIBlGhgpjliPEBQWIh559rEYT2pYb3YXR4JrubHBQDxxkeS8Yf_mBseAOsXaVRwd0kg,235,Senna,200,UTILITY,UTILITY,True
NA1_5021446375,eGblXQI78mJSJBPQL89dOSSKB7gYTJgl4fx1OkmkdqwBEuBnDk5fSN5LTWmL2zpThGKrxFBUU7JrTQ,99,Lux,100,UTILITY,UTILITY,True
NA1_5021446375,gm7J1qzPa_fKq_ebmTD1YB10taC2s6lcxhgqzDkVXwZp0sLNUhemGZH81s-7NJbdyMxaUJSc7__Y0Q,43,Karma,200,UTILITY,UTILITY,False
NA1_5021347066,XxO5hpuRSlzMblQp-vpn_5LyLK_qt9fAHe9E7oqjVuk2p1Ryi0J39fjV5lwvk5AE-JY8x1ZBrOfddQ,22,Ashe,100,UTILITY,UTILITY,False
NA1_5021347066,BngAQ8BI7FaOUPgOU77xqorvA3qd9BjBm6Swm_TPurVh7LsRITF5-nMdEr0qqMrQMDl288dYxsNWAw,111,Nautilus,200,UTILITY,UTILITY,True
NA1_5020883860,J-01zo77qn9esqBnjqIenKpcTQlkbBCS0gAgGUwZwVKb9CzvJQD3vlgYL_q3MGRZw7pSMQ_jwqN4iA,37,Sona,100,UTILITY,UTILITY,True
NA1_5020883860,i0LDgRU_uMBfJgnobVDZhv9SsxCGIsapszd_PKdI0son8LD7xEvTtz8DWvNqDhOTyaykfiu_7M_61Q,16,Soraka,200,UTILITY,UTILITY,False
NA1_5020743787,yQlB5Go6cfbiDTYkISDsfrJcoekS9ijEo_K5SkepchdLWH7Ar3KHA4AnEs9uQFFraGWxAuVMeHUwkw,57,Maokai,100,UTILITY,UTILITY,True
NA1_5020743787,k1-F51DB0ePto997RCQQ-dqEAtHckdn2nNVq3H2DRKU7gLwUpKWm_oTF8LiEVFm-ENHlcJUNOGxRog,37,Sona,200,UTILITY,UTILITY,False
NA1_5020699056,HPGpooU9NoKkMh4pu_GrX2gN4JvrGdY9LaMew6kCTyhEPROMO5vRrIi28V_YybrMX-2ouDeo0s8LGQ,223,TahmKench,100,UTILITY,UTILITY,True
NA1_5020699056,6rGhtYBukMVimKIMOf_pv8C9Ue7FAfKJcNIsTKONBlWKxJf8JqAOaxiLJwn-RnUw_4p7lVxJNtT1BQ,25,Morgana,200,UTILITY,UTILITY,False
NA1_5549997815,qQHTSprKvtBRZlsa2qfgSKRCphmtNtcwTxxtQwmxCM9QbgnL666Fn8LDJX_aMYaDtHtj5LuwJqijxg,63,Brand,100,UTILITY,UTILITY,True
NA1_5549997815,enVgemNs-KfdhiImRvNfQlX7oCgwfk4vvkJsS8V1xPCWC8ryhimTM6EcX4RhFCWI0NPlNLwg21Q_rg,526,Rell,200,UTILITY,UTILITY,False
NA1_5549982504,enVgemNs-KfdhiImRvNfQlX7oCgwfk4vvkJsS8V1xPCWC8ryhimTM6EcX4RhFCWI0NPlNLwg21Q_rg,37,Sona,100,UTILITY,UTILITY,False
NA1_5549982504,3ymNL2wN-OX1u6YXkNADS-FefLw1GgurkX_MkpMoyhh1EWt85yCqRvTvwizrGKn9fQKGFUitYxfPbA,800,Mel,200,UTILITY,UTILITY,True
NA1_5542837923,enVgemNs-KfdhiImRvNfQlX7oCgwfk4vvkJsS8V1xPCWC8ryhimTM6EcX4RhFCWI0NPlNLwg21Q_rg,902,Milio,100,UTILITY,UTILITY,False
NA1_5542837923,DGOehcmkjGmty8yEsGYTxGAF7Wb7Imso_JSAiBucXGnFLjIj24rObfWCiE8vhqawGMKJcTE3_iKHyw,201,Braum,200,UTILITY,UTILITY,True
NA1_5541044627,QJRPiRXy65x4jCUjD5_liP2G-OOZlNSm2lC3Os7uHm8TCIOcgtm7HDMUlNPiCXAiqgIrhhSqVmkcww,143,Zyra,100,UTILITY,UTILITY,False
NA1_5541044627,enVgemNs-KfdhiImRvNfQlX7oCgwfk4vvkJsS8V1xPCWC8ryhimTM6EcX4RhFCWI0NPlNLwg21Q_rg,37,Sona,200,UTILITY,UTILITY,True
NA1_5529408442,AcCNVl8z5yLA370H0MaN-Bk4jb3n_ZniS8W7cE5mOwxVj90FQy2Pceej15lc8XQUVq4N1yebmeIgDw,43,Karma,100,UTILITY,UTILITY,False
NA1_5529408442,enVgemNs-KfdhiImRvNfQlX7oCgwfk4vvkJsS8V1xPCWC8ryhimTM6EcX4RhFCWI0NPlNLwg21Q_rg,526,Rell,200,UTILITY,UTILITY,True
NA1_5529384471,jWIThwYIcRHGY3POBKsODMT2hMSqcKgQCdiSBQ__UjjlzSjUT6pGM5ARad-6hJb6vtaeK84iWHgZSA,117,Lulu,100,UTILITY,UTILITY,False
NA1_5529384471,ryzcWQdNzXt-X34h-_-dn3IVpxjTxBFu_hIywsycSSQqXVi31QqMot7KdUbjGiuMBlPE-y3WLC9rgA,63,Brand,200,UTILITY,UTILITY,True
NA1_5529336105,dVdd7h5NconIFaVBxZUXb-XgncvZPGvYzzdrp3mDlKiD7DgZ1EMN6t-yO7u8a1RAU2bYKFVkgkfEwA,37,Sona,100,UTILITY,UTILITY,True
NA1_5529336105,jWIThwYIcRHGY3POBKsODMT2hMSqcKgQCdiSBQ__UjjlzSjUT6pGM5ARad-6hJb6vtaeK84iWHgZSA,143,Zyra,200,UTILITY,UTILITY,False
NA1_5514811495,enVgemNs-KfdhiImRvNfQlX7oCgwfk4vvkJsS8V1xPCWC8ryhimTM6EcX4RhFCWI0NPlNLwg21Q_rg,412,Thresh,100,UTILITY,UTILITY,False
NA1_5514811495,1rMV_PUHnr_HblbWi7SDECIUZkipYdpsDZZ-qk_6SR3_eNdCSzj0JIOYcM93dM0b0lhFKybkBDBBwA,161,Velkoz,200,UTILITY,UTILITY,True
NA1_5513629517,SJnXVD48KRCy8HdOR2I_Be9ITED898j-OyR_TNcBnpXtEHLpiASB9lWbqHnD9xu6JDBXbyUwhAVO7w,25,Morgana,100,UTILITY,UTILITY,False
NA1_5513629517,enVgemNs-KfdhiImRvNfQlX7oCgwfk4vvkJsS8V1xPCWC8ryhimTM6EcX4RhFCWI0NPlNLwg21Q_rg,800,Mel,200,UTILITY,UTILITY,True
NA1_5511517118,mWndFOPOHpq69ZxiBj4TFSLYq2ZPMF6Tn5H_pInTi8UpGTxrTDka19OgDs0qD8pM745dAdXIUfMzHA,25,Morgana,100,UTILITY,UTILITY,True
NA1_5511517118,lORL_rn_t8mJ1KVtwLgXoLPN0Jo1uQZ4CJ6-MBdupTdVEPZBz8QIcxS86vmn4fZp0Va2gqi0K6g_4Q,800,Mel,200,UTILITY,UTILITY,False
NA1_5554198975,Qzdk0fbAks3cEc-fOuYcMRo170NVFyKD4dM4Q7mqhKJosfor4YVaMmXmzN54s1ysRb_EDxHtqi4HEg,147,Seraphine,100,UTILITY,UTILITY,False
NA1_5554198975,oJ8YgzREyWdQ4y6CNOKETDBsxBfwSGOvUb3OG4y6hw65k2JFo3VL3zMPKbAx-VO244N7MRtn0l1ZPA,800,Mel,200,UTILITY,UTILITY,True
NA1_5553492411,6Vox_ShJO8OO5IO2c5dVudApFN54WasM8xnaLiYVytg4H0cuOfwAB_dPHSl2YQebbl4xhp86orWupg,63,Brand,100,UTILITY,UTILITY,False
NA1_5553492411,ZEI0hxjeRciJDJ05FR9-83fsD0Xv0cSLHnumR81HBNgCBAGXSPGYk9p2Reg4kPmgkvfDsi9X6tTWVQ,25,Morgana,200,UTILITY,UTILITY,True
NA1_5550683501,KOg4kcUdhXacvAi3LhOUML6eQ22v4PwNf01j4yReHmQ1W77TIznoUVQa1JiTjlK4QHBKAQ3Pf0amvw,161,Velkoz,100,UTILITY,UTILITY,True
NA1_5550683501,dKW1Ac6paCf2IraaiubMjvv4CS8tCZQloE0IXUth_MO97f5Z5C-ChQfTKBgBZ82jp8WU_6eDeB_kIw,902,Milio,200,UTILITY,UTILITY,False
NA1_5550084782,gVZeNncHgQ73_oCbxNdhv3FEvyqSfqxJ7kn-6uCQ9Zb0ayRFG1KFJcLq4pobxvIwKAsRDWjZc8M_Rg,412,Thresh,100,UTILITY,UTILITY,True
NA1_5550084782,dKW1Ac6paCf2IraaiubMjvv4CS8tCZQloE0IXUth_MO97f5Z5C-ChQfTKBgBZ82jp8WU_6eDeB_kIw,64,LeeSin,200,UTILITY,UTILITY,False
NA1_5550077776,xYbAURBv_JR_xbf3M9uQKJ9OFkLmMjOw9B49KNlIXJDxgl2vTRk9Brollno3nZJZIsP-j2g754LUOw,223,TahmKench,100,UTILITY,UTILITY,True
NA1_5550077776,s52omQxmYOZPBjErnWdDmt6o9_BPrRP_--gkKjbRqbk32gOPSeI_cSNdjtA9Sq-Q7p8ycLk_jlL5QQ,127,Lissandra,200,UTILITY,UTILITY,False
NA1_5547237849,EaQLvJD-HLGng5Ssx36n3N-3LbSE8uZPKHDaF4eT4SYSemYZrqQELkmwKFtOfKWem5vdvn-Tc0Y41g,89,Leona,100,UTILITY,UTILITY,True
NA1_5547237849,NvWa0JSgShUoQGtodnQWVX0J92Cb1lshNWi-9gV9IW5wJuMOoYTWpMr6dv_1XC96BcdCg4dkZUAGjg,223,TahmKench,200,UTILITY,UTILITY,False
NA1_5546262010,uZZaFPzDGFzgJKjZeeL1UenUNRHeg8Qh5uO1XqiMopgnAPU6ztNs2fMM7MBAEj3UA7E7ZAn60qje5Q,37,Sona,100,UTILITY,UTILITY,False
NA1_5546262010,hPciDGs1aeRw8DACciIkyuhTx-6cz1aM-1dsQK4TbCvA-fuBrcwQqkywjxB8FzZPXQyVs8-xXaZrBA,60,Elise,200,UTILITY,UTILITY,True
NA1_5546235103,MFn9SZIoMcEi5ylaOlYvvYmak_JvAWGTc5k2N7iS5tDOxPG2Xli-101kYOTwiJHvBvZNdFW-LVr-bA,25,Morgana,100,UTILITY,UTILITY,False
NA1_5546235103,uZGzeGaFHT4oW-gV1cTp7QTYoWMFNKm7wj7z22oDKRNTxRcDasioR3PrFCtgYpmP2on9yoec5wX0vw,99,Lux,200,UTILITY,UTILITY,True
NA1_5545665121,cPsJihwwQ0sDVNsfegvko6rrRaS1UA8UrDQEla-ZnkQ1bW49wA9pDoJj-R2PF6KWcraeqxpv7O_u9g,555,Pyke,100,UTILITY,UTILITY,True
NA1_5545665121,WG5zD187yKzr8-cbx3mbimK1ESKDxVulOfoL_rO17Ht7-6VbjKTd8l5GvHDsTZZVQdk3i1oI8KaLDQ,57,Maokai,200,UTILITY,BOTTOM,False
NA1_5542168945,1SZzKxswXXBbNdX_cGP5LSVwLCwN8_rpeJkxVKXLGXlWzKwx_4O05_qFtMEijhH4zqv7rQGbJZURDw,57,Maokai,100,UTILITY,UTILITY,True
NA1_5542168945,HSvYos-Jq3ZcILpkPGS4mXHnJB8Y3IcdXpRI95Ukltj2EPbVSNHeacbzyYiaMMo2v5Se3ryBBcZb1g,37,Sona,200,UTILITY,UTILITY,False
NA1_5524348245,coMJlQ3bSjjoNDZwNlbUub4DUIGb63xY1xHJcJ784DXRryQCpagYm6ibllpmyr3u8HLfYn_wnpL3lQ,37,Sona,100,UTILITY,UTILITY,True
NA1_5524348245,tazf1O2D-04xYoJ3OfOL6fIwkGIJqym3NnxSFt4xZnKZaHsABKPePGfsGZLcdSn0lFQasAyZSItB8g,99,Lux,200,UTILITY,UTILITY,False
NA1_5523041202,wAzcWU4jys_rTELGZEUH3eo4nJa-AiTcc-1CIJl5818mEvMVZz7yFp6UQ8PbCqh_BojPi-IWZ_jtTg,50,Swain,100,UTILITY,UTILITY,True
NA1_5523041202,CT6Kpj5uUgq_yls2-pXh4Ar9cGrSE2DGAO06NpgNeA7TUW4DR4M4cbQBMlJpfc0l3uKnNYUxDb6VKg,412,Thresh,200,UTILITY,UTILITY,False
NA1_5523007956,9vhmn_dmQ5MVNDA-gHa5gNfhsN2OZ3FqIEOqipl-y77ymcCGTB-4oR6xLoxBYLIxxJlL_IlCwq5hQQ,3,Galio,100,UTILITY,UTILITY,False
NA1_5523007956,SD1juybvrwxo2_1mjj-vaFwCBKVlPTSZwUEf2iJ8iP_TUkAnxBNJJyhC9CeLP6OATJQaLq28TtvR2Q,412,Thresh,200,UTILITY,UTILITY,True
